Listing_type,URL,Bedrooms,Bathrooms,Area_sqm,Price_monthly,Price_annualy,Sale_price,Furnished,Pool,Floor,Floor_type,Location,Description,Specialities
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-290%D9%85/HMM-S-8004,4,5,290.0,,,345000,0,0,طابق أول,Normal,"دابوق,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 5 حمامات - صالون - غرفة معيشه - مطبخ - مخزن ndash; غرفة خادمه و غرفة غسيل ndash; كراج ( لسيارتان ),"السعر: 345,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-8013,3,3,200.0,,,159000,0,0,طابق ثاني,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - كراج,ارضيات رخام - تكييف مركزي + عادي - تدفئه - مطبخ راكب (جورسال) - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-179%D9%85/HMM-S-8018,3,3,179.0,,,169000,1,0,طابق ثالث,Normal,"شارع المطار,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - كراج - بلكونة - مخزن,أرضيات بورسلان + رخام - وحدات تكييف - تدفئة - مطبخ الماني خشب بورسلان - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-115%D9%85/HMM-R-1342,2,2,115.0,,9000,,1,0,طابق أرضي,Normal,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D8%B1%D9%82%D9%89-%D8%A7%D8%AD%D9%8A%D8%A7%D8%A1-%D8%B9%D9%85%D8%A7%D9%86-%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-150-%D9%85/HMM-R-1365,3,3,150.0,,17000,,1,0,طابق أرضي,,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-410%D9%85/HMM-R-1479,4,5,410.0,,45000,,0,0,طابق أرضي,Full Floor,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D8%AD%D8%AF%D9%8A%D8%AB-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-410%D9%85/HMM-R-1480,3,4,410.0,,50000,,0,0,,,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D9%84%D9%85-%D8%AA%D8%B3%D9%83%D9%86-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-420%D9%85/HMM-R-1481,4,5,420.0,,38000,,0,0,,Flat,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-220%D9%85/HMM-R-1660,3,,220.0,,20000,,1,0,طابق أول,,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-220-%D9%85/HMM-R-1661,3,,220.0,,20000,,1,0,,Normal,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%85-%D8%A7%D8%B0%D9%8A%D9%86%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-185%D9%85/HMM-R-1712,3,3,185.0,,8000,,1,0,طابق ثاني,,"ام اذينة,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D9%82-%D9%85%D8%B9-%D9%85%D8%B3%D8%A8%D8%AD-%D9%85%D8%B4%D8%AA%D8%B1%D9%83-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9/HMM-R-1779,3,3,150.0,15000,,,1,1,,Normal,"جبل عمان,  عمان,  الأردن",غرف نوم عدد 3 (ماستر 1) - حمامات عدد 3 - غرفة معيشة - مطبخ - كراج,مسبح مشترك - صالة رياضية - مطبخ راكب - ارضيات رخام - تكييف مركزي - تدفئة تحت البلاط - زجاج دبل - تشطيبات سوبر ديلوكس - حمامات معلقة - اباجورات كهرباء - بئر ماء - شاور بوكس - مصعد - كاميرات مراقبة - تقع في منطقة هادئة
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D9%82-%D8%B6%D9%85%D9%86-%D9%83%D8%A7%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9/HMM-R-1782,3,3,150.0,15000,,,1,1,,Normal,"الدوار الرابع,  عمان,  الأردن",**مميزات الشقة** مسبح مشترك - صالة رياضية - ارضيات رخام - تكييف مركزي - تدفئة تحت البلاط - زجاج دبل - تشطيبات سوبر ديلوكس - حمامات معلقة - اباجورات كهرباء - بئر ماء - شاور بوكس - مصعد - كاميرات مراقبة - تقع في منطقة هادئة,"السعر (سنوي) : 15,000 دينار اردني السعر (شهري) : 2000 دينار اردني"
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D8%B1%D8%B6%D9%8A-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3/HMM-R-1785,2,2,110.0,,13000,,1,0,طابق أرضي,,"الدوار الرابع,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%84%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AC%D8%A8%D9%84-%D8%B9%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-1815,2,2,100.0,,10000,,1,0,طابق أول,,"جبل عمان,  عمان,  الأردن",غرف نوم عدد 2 (ماستر عدد 1 ) - حمامات عدد2 - غرفة معيشة - مطبخ - مخزن - مداخل عدد1 - كراج عدد1,تكييف مركزي -ارضيات سيراميك - تشطيبات سوبر ديلوكس - ديكورات جبصين -زجاج دبل- سنة البناء (2014) - تقع في منطقة جبل عمان
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D9%86%D8%AE%D9%8A%D9%84%D8%8C-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-185-%D9%85/HMM-R-1875,2,2,185.0,,5000,,1,0,طابق أول,,"قرية النخيل,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%85-%D8%AA%D8%B3%D9%83%D9%86-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%85-%D8%A7%D8%B0%D9%8A%D9%86%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-2031,2,2,100.0,,10000,,1,0,طابق أرضي,,"ام اذينة,  عمان,  الأردن",**مميزات الشقة**,ارضيات رخام - وحدات تكييف عدد 3 - خزائن بالحائط - ديكورات جبصين -زجاج دبل - ابواب امان - انارة مخفية - اباجورات كهربائية - حمامات معلقة - شاور بوكس - كاميرات مراقبة - مصعد - تشطيبات سوبر ديلوكس - تقع في منطقة راقية - سنة البناء 2022 .
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-185%D9%85/HMM-R-2053,3,4,185.0,13500,,,1,0,طابق ثالث,Normal,"جبل عمان,  عمان,  الأردن",غرف نوم عدد 3 (ماستر 1) - حمامات عدد 4 - صالون - غرفة معيشة - مخزن - بلكونة عدد 2 - مخزن,عفش جديد - مطبخ راكب من (IKEA) - ارضيات رخام - وحدات تكييف عدد 5 - تدفئة تحت البلاط - زجاج دبل - خزائن بالحائط - ديكورات جبصين - شاور بوكس - حمامات معلقة - اباجورات كهربائية - مصعد - تقع في منطقة هادئة .
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-204%D9%85/HMM-S-8020,3,4,204.0,,,190000,0,0,طابق أرضي,Normal,"الرابية,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - ترس - مخزن - غرفة خادمه وغرفة غسيل - كراج - 2 مداخل,ارضيات رخام - تكييف وحدات - تدفئة - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - بير مي - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%AA%D8%B1%D8%A8%D9%84%D9%83%D8%B3-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-420%D9%85/HMM-S-8021,4,5,420.0,,,650000,0,0,طابق أرضي,Duplex,"عبدون,  عمان,  الأردن",4 غرف نوم ماستر - 4 حمامات- صالون - غرف معيشة - مطابخ - مخزن - غرفة خادم وغرفة غسيل - ترس - حديقة - كراج,
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D8%A8%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-211%D9%85/HMM-S-8022,3,4,211.0,,,300000,0,0,روف,Flat,"شارع المطار,  عمان,  الأردن",غرف نوم عدد 3 ( 2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - كراج - ترسات عدد 2 - مخزن - غرفة غسيل و خادمة,أرضيات بورسلان + رخام - تكييف مركزي - تدفئة تحت البلاط على الغاز - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-325%D9%85/HMM-S-8023,4,4,325.0,,,290000,0,0,طابق أرضي,Normal,"شارع المطار,  عمان,  الأردن",غرف نوم عدد 4 ( 2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - كراج - ترسات عدد 2 - مخزن - غرفة غسيل و خادمة - مداخل عدد 2,أرضيات بورسلان + رخام - تكييف مركزي - تدفئة تحت البلاط على الغاز - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D9%85%D8%A7%D9%83-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-60%D9%85/HMM-S-8027,1,1,60.0,,,,1,1,طابق ثالث,Normal,"العبدلي,  عمان,  الأردن",غرفة نوم - حمامات - غرفة معيشة - كراج,مسبح مشترك - صالة رياضية - عفش فاخر - مطبخ راكب - ارضيات بورسلان - خزائن بلحائط - تكييف مركزي - ارضيات بورسلان - ديكورات جبصين + خشبيه - شاور بوكس - زجاج دبل - اباواب امان - اباجورات كهرباء - كاميرات مراقبة - مصعد - تشطيبات سوبر ديلوكس - انارة مخفية - حمامات معلقه - تقع في منطقة هادئة
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-338%D9%85/HMM-S-8028,4,5,338.0,,,235000,0,0,طابق ثاني,Normal,"دير غبار,  عمان,  الأردن",,مطبخ راكب - وحدات تكييف - تدفئة - خزائن بالحائط - ارضيات رخام + باراكيه - ديكورات جبصين - خشبية - حجرية - زجاج دبل - شاور بوكس - ابواب امان - حمامات معلقة - موقد - اباجورات كهربائية - انارة مخفية - كاميرات مراقبة - بئر ماء - مصعد - تشطيبات سوبر ديلوكس - تقع في حي هادئ
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-183%D9%85/HMM-S-8030,3,3,183.0,,,120000,0,0,طابق ثاني,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة - كراج,ارضيات سيارميك - وحدات تكييف - تدفئه - ديكورات جبصين - شاور بوكس - مصعد - زجاج دبل - تشطيبات ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-175%D9%85/HMM-S-8039,3,3,175.0,,,200000,0,0,طابق ثاني,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - 3 حمامات - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,مطبخ راكب من جورسال - خزائن بالحائط - ارضيات بورسلان + رخام + باركيه - تكييف وحدات - تدفئة تحت البلاط على الغاز - ديكورات جبصين - مطبخ - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D8%BA%D8%B1%D9%81%D8%A9-%D9%86%D9%88%D9%85-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D8%A8%D8%A5%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%AE%D9%84%D8%A7%D8%A8%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%81%D9%8A-%D9%85%D8%B1%D8%B3%D9%89-%D8%B2%D8%A7%D9%8A%D8%AF/HMM-S-8041,1,,89.0,,,2028,0,0,طابق أرضي,,",  ,  الأردن",,
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B9%D9%8A%D8%B4-%D8%AD%D9%84%D9%85-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%B1:-%D8%B4%D9%82%D9%82-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D8%A8%D8%BA%D8%B1%D9%81%D8%AA%D9%8A%D9%86-%D9%86%D9%88%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9!/HMM-S-8045,2,,135.0,,,2028,0,0,طابق أرضي,,",  ,  الأردن",,
